name,country_iso2,lat,lon,population
Band,RO,46.58333,24.38333,7599
Banca,RO,46.3,27.8,5600
Băluşeni,RO,47.66667,26.8,5017
Bălţaţi,RO,47.21667,27.15,5061
Bălţăteşti,RO,47.11667,26.3,6635
Balş,RO,44.35,24.1,20626
Baloteşti,RO,44.61667,26.11667,6795
Băleşti,RO,45.01667,23.21667,7333
Băleni Sârbi,RO,44.81667,25.63333,8231
Bălceşti,RO,44.61667,23.95,5683
Balcani,RO,46.63333,26.55,7958
Bălan,RO,46.6505,25.80834,7275
Băileşti,RO,44.01667,23.35,19599
Băile Herculane,RO,44.87972,22.4125,6022
Băiculeşti,RO,45.06667,24.7,6207
Băicoi,RO,45.03333,25.85,19869
Baia Sprie,RO,47.66189,23.69215,16746
Baia Mare,RO,47.65729,23.56808,108759
Baia,RO,47.41667,26.21667,6762
Baciu,RO,46.8,23.51667,8046
Bacău,RO,46.56718,26.91384,136087
Băbeni,RO,44.96667,24.23333,9350
Băbăiţa,RO,44.16667,25.38333,6276
Babadag,RO,44.9,28.71667,10101
Avrig,RO,45.71667,24.38333,14032
Avrămeni,RO,48.01667,26.95,5490
Asău,RO,46.44301,26.40036,7438
Armăşeşti,RO,44.75,26.58333,7243
Ariceştii-Rahtivani,RO,44.95,25.83333,8764
Ardud,RO,47.63333,22.88333,6357
Arbore,RO,47.73333,25.93333,6736
Arad,RO,46.18333,21.31667,169065
Apahida,RO,46.81667,23.75,8658
Aninoasa,RO,44.96667,25.43333,5907
Anina,RO,45.07944,21.85694,8689
Amărăştii de Jos,RO,43.95,24.16667,5870
Amara,RO,44.61667,27.31667,7557
Alexandria,RO,43.98333,25.33333,40390
Aleşd,RO,47.05811,22.3995,10264
Albeşti-Paleologu,RO,44.95,26.21667,5695
Albeştii Pământeni,RO,45.20715,24.66826,5815
Albeşti,RO,47.7,27.06667,6578
Albeşti,RO,46.23333,24.85,5382
Alba Iulia,RO,46.06667,23.58333,64227
Aiud,RO,46.31006,23.72128,28341
Agnita,RO,45.96667,24.61667,10505
Agigea,RO,44.09258,28.61079,5405
Agăş,RO,46.48333,26.21667,6619
Afumaţi,RO,44.51667,26.26667,6696
Adjud,RO,46.09911,27.18143,15178
Adâncata,RO,47.73333,26.3,7779
Adămuş,RO,46.3,24.23333,5905
Abrud,RO,46.27406,23.06339,6122
1 Decembrie,RO,44.29083,26.05806,7817
Paşcani,RO,47.2469,26.72291,45000
Mioveni,RO,44.95905,24.94198,29062
Sighișoara,RO,46.22141,24.79279,34537
Slobozia,RO,44.5647,27.3633,41550
Odăi,RO,44.39272,26.03537,5001
Sector 1,RO,44.49239,26.04831,225453
Sector 2,RO,44.4528,26.13321,290507
Sector 3,RO,44.4234,26.16874,385439
Sector 4,RO,44.37571,26.12085,287828
Sector 5,RO,44.38808,26.07144,271575
Sector 6,RO,44.43579,26.01649,367760
Umeå,SE,63.82842,20.25972,130224
Skellefteå,SE,64.75067,20.95279,35516
Piteå,SE,65.31717,21.47944,23067
Malmberget,SE,67.17529,20.65495,6017
Luleå,SE,65.58415,22.15465,77832
Kiruna,SE,67.85572,20.22513,17037
Kalix,SE,65.85298,23.15645,7495
Holmsund,SE,63.70602,20.36409,5962
Haparanda,SE,65.83549,24.13676,6679
Gällivare,SE,67.13387,20.65278,10362
Boden,SE,65.82518,21.68864,16830
Ystad,SE,55.42966,13.82041,18806
Visby,SE,57.64089,18.29602,23402
Vimmerby,SE,57.66588,15.85515,8037
Viken,SE,56.15063,12.57429,5610
Vetlanda,SE,57.42887,15.07762,13430
Vellinge,SE,55.47124,13.01971,6496
Växjö,SE,56.87767,14.80906,71282
Västra Frölunda,SE,57.64667,11.92944,15924
Västervik,SE,57.7584,16.63733,21178
Västerås,SE,59.61617,16.55276,127799
Vasastaden,SE,59.35,18.03333,58458
Värnamo,SE,57.18604,14.04001,19061
Vårgårda,SE,58.03706,12.80907,5384
Vårby,SE,59.26671,17.88407,10115
Varberg,SE,57.10557,12.25078,34248
Vänersborg,SE,58.38075,12.3234,23119
Vallentuna,SE,59.53436,18.07758,31937
Valbo,SE,60.65,17.03333,7147
Vaggeryd,SE,57.49807,14.14842,5122
Vadstena,SE,58.44863,14.88969,5674
Uppsala,SE,59.85882,17.63889,177074
Upplands Väsby,SE,59.51839,17.91128,36534
Ulricehamn,SE,57.79159,13.41422,10629
Uddevalla,SE,58.34784,11.9424,34781
Tumba,SE,59.19858,17.83317,40832
Tullinge,SE,59.2,17.9,16000
Trosa,SE,58.89621,17.54812,5836
Trollhättan,SE,58.28365,12.28864,48573
Trelleborg,SE,55.37514,13.15691,29316
Tranås,SE,58.03717,14.9782,14550
Torslanda,SE,57.72432,11.77013,10129
Torshälla,SE,59.41667,16.46667,8928
Tomelilla,SE,55.54293,13.9546,6826
Timrå,SE,62.48654,17.32613,10495
Tierp,SE,60.34269,17.51812,5826
Tidaholm,SE,58.18035,13.95824,8175
Tibro,SE,58.42453,14.16162,8396
Täby,SE,59.4439,18.06872,58123
Svedala,SE,55.50788,13.23515,11796
Surte,SE,57.82533,12.01604,6003
Surahammar,SE,59.70725,16.22188,6270
Sunne,SE,59.83764,13.14302,5026
Sundsvall,SE,62.39129,17.3063,57606
Sundbyberg,SE,59.36128,17.97114,34529
Strömstad,SE,58.93945,11.1712,7176
Strängnäs,SE,59.37741,17.03119,13693
Storvreta,SE,59.95933,17.70588,6340
Stockholm,SE,59.32938,18.06871,1515017
Stenungsund,SE,58.07046,11.8181,13093
Staffanstorp,SE,55.64277,13.20638,15373
Sölvesborg,SE,56.05205,14.57525,8972
Solna,SE,59.36004,18.00086,66909
Sollentuna,SE,59.42804,17.95093,139606
Sollefteå,SE,63.16667,17.26667,7399
Södra Sandby,SE,56.56667,16.61667,5941
Södra Sandby,SE,55.71677,13.34659,6306
Södertälje,SE,59.19554,17.62525,70777
Södermalm,SE,59.31278,18.07577,127323
Söderköping,SE,58.48057,16.32221,7418
Söderhamn,SE,61.30373,17.05921,12259
Smedjebacken,SE,60.14181,15.41416,5258
Skutskär,SE,60.62507,17.41552,6279
Skurup,SE,55.47839,13.50186,8040
Skövde,SE,58.39118,13.84506,36842
Skoghall,SE,59.32324,13.46552,13605
Skåre,SE,55.38333,13.05,5173
Skåre,SE,59.43333,13.43333,5444
Skara,SE,58.38659,13.43836,11437
Sjöbo,SE,55.63135,13.70622,7910
Simrishamn,SE,55.55653,14.35037,6779
Sigtuna,SE,59.61731,17.72361,9074
Segeltorp,SE,59.27597,17.93072,10536
Sävsjö,SE,57.40327,14.66244,5374
Sävja,SE,59.81872,17.69958,9723
Sandviken,SE,60.61667,16.76667,24724
Saltsjöbaden,SE,59.28333,18.3,9477
Sala,SE,59.91993,16.60655,13087
Säffle,SE,59.13229,12.92888,9150
Rydebäck,SE,55.96667,12.76667,5904
Ronneby,SE,56.20999,15.27602,12612
Rinkeby,SE,59.38708,17.92754,19349
Rättvik,SE,60.88632,15.11787,5160
Råsunda,SE,59.36588,17.99569,16877
Perstorp,SE,56.13829,13.39476,5847
Partille,SE,57.7395,12.10642,28648
Oxie,SE,55.54014,13.09605,12665
Oxelösund,SE,58.67057,17.10152,11157
Östersund,SE,63.1792,14.63566,49806
Östermalm,SE,59.33879,18.08487,36418
Oskarshamn,SE,57.26455,16.44837,18287
Osby,SE,56.38165,13.99364,7554
Orsa,SE,61.12034,14.6155,5349
Örnsköldsvik,SE,63.29091,18.71525,32493
Örkelljunga,SE,56.28338,13.27773,5193
Örebro,SE,59.27412,15.2066,155989
Olofström,SE,56.2773,14.53402,7526
Ödåkra,SE,56.10412,12.7477,5231
Nynäshamn,SE,58.90337,17.94793,14532
Nykvarn,SE,59.8,18.3,6032
Nykvarn,SE,59.17718,17.4323,7327
Nyköping,SE,58.753,17.00788,38780
Nybro,SE,56.74461,15.90714,13039
Norrtälje,SE,59.75799,18.70496,19365
Norrköping,SE,58.59419,16.1826,93765
Nora,SE,59.51926,15.03979,6597
Nässjö,SE,57.65307,14.69676,17719
Nacka,SE,59.31053,18.16372,25170
Mullsjö,SE,57.9171,13.87831,5584
Motala,SE,58.53706,15.03649,30944
Mora,SE,61.00704,14.54316,12602
Mölnlycke,SE,57.65893,12.11792,17579
Mölndal,SE,57.6554,12.01378,59430
Mjölby,SE,58.32595,15.12365,12858
Märsta,SE,59.62157,17.85476,27034
Mariestad,SE,58.70971,13.82367,16122
Malmslätt,SE,58.41102,15.51647,5074
Malmö,SE,55.60587,13.00073,362133
Lysekil,SE,58.27429,11.43576,7734
Lycksele,SE,64.59537,18.67351,8545
Lund,SE,55.70584,13.19321,87244
Ludvika,SE,60.14959,15.18776,15245
Lomma,SE,55.67244,13.06849,12368
Löddeköpinge,SE,55.76667,13.01667,6481
Ljusdal,SE,61.82883,16.09126,7259
Ljungsbro,SE,58.51667,15.5,6763
Ljungby,SE,56.83324,13.94082,15785
Linköping,SE,58.41086,15.62157,166673
Lindsdal,SE,56.73333,16.3,5709
Lindome,SE,57.56667,12.08333,10942
Lindesberg,SE,59.59202,15.2304,9571
Lidköping,SE,58.50517,13.15765,22988
Lidingö,SE,59.36667,18.13333,42466
Lerum,SE,57.77051,12.26904,26913
Leksand,SE,60.7303,14.99994,6107
Landvetter,SE,57.68665,12.21169,8839
Landskrona,SE,55.8708,12.83016,32229
Laholm,SE,56.51207,13.04371,6527
Kvissleby,SE,62.29361,17.375,8785
Kungsör,SE,59.42245,16.09656,5885
Kungsholmen,SE,59.33183,18.04118,69363
Kungsbacka,SE,57.48719,12.07612,18698
Kungsängen,SE,59.47857,17.74834,10151
Kungälv,SE,57.87096,11.98054,24101
Kumla,SE,59.1277,15.14341,16663
Krokek,SE,58.67231,16.36741,5053
Kristinehamn,SE,59.30978,14.10808,18557
Kristianstad,SE,56.03129,14.15242,39762
Kramfors,SE,62.93161,17.77646,6582
Köping,SE,59.51404,15.99255,18355
Knivsta,SE,59.72564,17.78753,7977
Klippan,SE,56.13559,13.13086,8411
Kista,SE,59.40316,17.94479,10254
Kinna,SE,57.50728,12.69463,15019
Kil,SE,59.50234,13.31277,7627
Kävlinge,SE,55.79188,13.11021,9320
Katrineholm,SE,58.99587,16.20721,23283
Karlstad,SE,59.3793,13.50357,61492
Karlskrona,SE,56.16156,15.58661,66675
Karlskoga,SE,59.32667,14.52386,27490
Karlshamn,SE,56.1706,14.86188,20112
Kalmar,SE,56.66157,16.36163,38408
Kållered,SE,57.60992,12.05106,6784
Jordbro,SE,59.14972,18.11667,10757
Jönköping,SE,57.78145,14.15618,112766
Järna,SE,59.09165,17.56615,6038
Jakobsberg,SE,59.42268,17.83508,24046
Huskvarna,SE,57.78596,14.30214,21500
Hultsfred,SE,57.48815,15.84357,5510
Hudiksvall,SE,61.72744,17.10558,16081
Huddinge,SE,59.23705,17.98192,90182
Hörby,SE,55.85238,13.66094,7459
Höör,SE,55.93444,13.5385,12152
Hönö,SE,57.68972,11.64972,5293
Höllviken,SE,55.40982,12.9558,14889
Höganäs,SE,56.19971,12.55795,14778
Hofors,SE,60.54573,16.28668,6090
Hjo,SE,58.30133,14.28784,6203
Helsingborg,SE,56.04673,12.69437,104250
Hedemora,SE,60.27973,15.98855,7371
Hässleholm,SE,56.15905,13.76638,19309
Hässelby Villastad,SE,59.38,17.80867,19000
Härnösand,SE,62.63228,17.93794,25012
Haninge,SE,59.16775,18.14478,74968
Handen,SE,59.16809,18.13796,11524
Halmstad,SE,56.67446,12.85676,70480
Hallstahammar,SE,59.61395,16.22846,10787
Hallsberg,SE,59.06463,15.10993,8146
Habo,SE,57.91185,14.07444,7740
Gustavsberg,SE,59.32684,18.38975,20774
Grums,SE,59.35141,13.11105,5040
Gråbo,SE,57.83625,12.29954,6021
Götene,SE,58.52824,13.49458,5027
Göteborg,SE,57.70716,11.96679,608462
Gnesta,SE,59.04751,17.31191,5772
Gislaved,SE,57.3044,13.54078,10180
Gävle,SE,60.67452,17.14174,74884
Gamla Uppsala,SE,59.89817,17.63386,17973
Fristad,SE,57.82483,13.01064,5409
Forshaga,SE,59.52541,13.48127,6361
Flen,SE,59.05834,16.58781,6594
Fittja,SE,59.24868,17.85991,7500
Finspång,SE,58.70578,15.76739,12807
Filipstad,SE,59.71236,14.16831,6119
Färjestaden,SE,56.6499,16.46859,5645
Falun,SE,60.60357,15.62597,37291
Falköping,SE,58.17347,13.55068,17170
Falkenberg,SE,56.90552,12.49118,24099
Fagersta,SE,60.00418,15.79316,11936
Eslöv,SE,55.83928,13.30393,18592
Eskilstuna,SE,59.36661,16.5077,67359
Enköping,SE,59.63607,17.07768,22553
Eksjö,SE,57.66643,14.97205,10157
Ekerö,SE,59.291,17.81212,11505
Djursholm,SE,59.39926,18.05619,8856
Degerfors,SE,59.23797,14.43077,7190
Danderyd,SE,59.40398,18.02376,32425
Dalby,SE,55.66655,13.34976,6302
Bunkeflostrand,SE,55.54478,12.92375,13048
Bromölla,SE,56.07551,14.46958,7854
Bromma,SE,59.34,17.94,72000
Bro,SE,59.51667,17.63333,8266
Brevik,SE,59.35,18.2,8024
Borlänge,SE,60.4858,15.43714,41955
Borås,SE,57.72101,12.9401,71700
Bollnäs,SE,61.34817,16.39464,13716
Boo,SE,59.33333,18.28333,24052
Bjuv,SE,56.08372,12.91914,10602
Björlanda,SE,57.76667,11.83333,23088
Bjärred,SE,55.71667,13.01667,9844
Billdal,SE,57.56667,11.93333,14874
Bergshamra,SE,59.38083,18.03427,7300
Båstad,SE,56.42689,12.85339,5146
Bankeryd,SE,57.86021,14.124,8506
Bålsta,SE,59.5671,17.52781,13138
Avesta,SE,60.14274,16.16295,11949
Åtvidaberg,SE,58.20152,15.9977,7014
Åstorp,SE,56.13566,12.9443,9215
Åsa,SE,57.35,12.11667,6084
Arvika,SE,59.65528,12.58518,13926
Årsta,SE,59.2978,18.0514,16807
Arlöv,SE,55.63248,13.07141,9108
Arboga,SE,59.39387,15.83882,10841
Ängelholm,SE,56.2428,12.86219,23240
Anderstorp,SE,57.28333,13.63333,5076
Åmål,SE,59.051,12.70492,9373
Alvesta,SE,56.89935,14.55559,8627
Älta,SE,59.26667,18.18333,9274
Älmhult,SE,56.55146,14.13827,9495
Alingsås,SE,57.93033,12.53345,26329
Åkersberga,SE,59.47944,18.29967,32659
Åkarp,SE,58.23333,13.65,5393
Åkarp,SE,55.65396,13.11107,5959
Åhus,SE,55.91667,14.28333,9840
Åby,SE,58.66667,16.18333,6917
Vi,SE,62.43333,17.41667,5841
Fisksätra,SE,59.29153,18.2549,8117
Skanör med Falsterbo,SE,55.4,12.85,7077
Majorna,SE,57.69195,11.91605,29254
Onsala,SE,57.42531,12.02903,12275
Akalla,SE,59.41465,17.91398,8153
Tensta,SE,59.3939,17.90111,17083
Alby,SE,59.2335,17.8538,11400
Hammarkullen,SE,57.78049,12.03604,7914
Gårdsten,SE,57.8048,12.02883,8025
Lövgärdet,SE,57.81555,12.03861,7113
Or,SE,59.37462,17.97724,6550
Mariastaden,SE,56.08492,12.69445,7487
Flogsta,SE,59.84884,17.59677,7095
Žužemberk,SI,45.83376,14.92804,1053
Žiri,SI,46.04405,14.10736,3588
Zgornje Jezersko,SI,46.3941,14.50659,568
Zgornje Gorje,SI,46.37962,14.06937,500
Zgornja Kungota,SI,46.63867,15.61489,535
Zgornja Hajdina,SI,46.40609,15.83837,858
Žetale,SI,46.27356,15.82658,392
Železniki,SI,46.22482,14.17205,3075
Zavrč,SI,46.39048,16.05004,73
Žalec,SI,46.25151,15.16482,4943
Zagorje ob Savi,SI,46.13179,14.99694,6439
Vuzenica,SI,46.59662,15.16346,1580
Vrhnika,SI,45.9635,14.29484,8413
Vransko,SI,46.24436,14.95098,808
Vojnik,SI,46.29328,15.3036,2292
Vodice,SI,46.18987,14.49492,1589
Vitomarci,SI,46.5275,15.93944,329
Vitanje,SI,46.38335,15.29715,859
Vipava,SI,45.84594,13.96226,1771
Videm,SI,45.84979,14.69429,590
Veržej,SI,46.58327,16.16403,903
Velike Lašče,SI,45.83371,14.63636,729
Velika Polana,SI,46.57215,16.3472,870
Turnišče,SI,46.62572,16.31392,1509
Trzin,SI,46.13637,14.56167,3925
Tržič,SI,46.36357,14.31046,3670
Trnovska Vas,SI,46.52019,15.88657,367
Trebnje,SI,45.90424,15.02238,3477
Trbovlje,SI,46.1541,15.05178,15163
Sveti Tomaž,SI,46.48351,16.07912,284
Tolmin,SI,46.18304,13.73321,3534
Velenje,SI,46.35719,15.11277,24327
Tišina,SI,46.65415,16.09363,412
Tabor,SI,46.23464,15.01671,406
Sv. Ana v Slov. Goricah,SI,46.64917,15.84417,155
Štore,SI,46.22083,15.31389,2257
Starše,SI,46.46583,15.76722,803
Središče ob Dravi,SI,46.39417,16.26806,984
Spodnji Duplek,SI,46.50362,15.74523,1689
Spodnje Hoče,SI,46.49956,15.64886,2555
Šoštanj,SI,46.38,15.04861,2880
Solčava,SI,46.41955,14.69369,214
Sodražica,SI,45.76133,14.63574,832
Šmartno pri Litiji,SI,46.04399,14.84482,1444
Šmartno ob Paki,SI,46.33333,15.03333,642
Šmarjeta,SI,45.88333,15.25,326
Šmarje pri Jelšah,SI,46.22722,15.51917,1755
Slovenske Konjice,SI,46.33735,15.42329,4869
Slovenska Bistrica,SI,46.39309,15.57347,7454
Slovenj Gradec,SI,46.51088,15.08377,7249
Škofljica,SI,45.98408,14.5748,2209
Škofja Loka,SI,46.16551,14.30626,11619
Škocjan,SI,45.90688,15.29134,246
Sežana,SI,45.70924,13.87333,6037
Sevnica,SI,46.00792,15.31646,4660
Šentrupert na Dolenjskem,SI,45.97801,15.093,329
Šentjur,SI,46.21722,15.3975,4940
Šentjernej,SI,45.84207,15.33412,1434
Šentilj v Slov. Goricah,SI,46.68167,15.64806,8452
Šenčur,SI,46.2471,14.4203,3152
Šempeter pri Gorici,SI,45.92927,13.64125,3694
Semič,SI,45.6465,15.18145,2000
Šalovci,SI,46.82412,16.29779,426
Ruše,SI,46.54013,15.5179,4503
Rogatec,SI,46.22771,15.69861,1558
Rogašovci,SI,46.79781,16.03608,254
Rogaška Slatina,SI,46.23733,15.63912,5111
Ribnica na Pohorju,SI,46.535,15.27278,404
Ribnica,SI,45.73861,14.7275,3604
Rečica ob Savinji,SI,46.31667,14.91667,516
Ravne na Koroškem,SI,46.54315,14.97053,6979
Radovljica,SI,46.34347,14.17547,5940
Radlje ob Dravi,SI,46.61527,15.22472,2811
Radenci,SI,46.64201,16.03781,2201
Radeče,SI,46.06551,15.18206,2168
Rače,SI,46.45225,15.68095,2693
Puconci,SI,46.70465,16.15726,633
Ptuj,SI,46.42005,15.87018,17984
Prevalje,SI,46.54703,14.92023,4643
Preddvor,SI,46.30262,14.42215,3659
Prebold,SI,46.23664,15.09259,1709
Postojna,SI,45.77435,14.21528,9605
Polzela,SI,46.28363,15.06508,2351
Poljčane,SI,46.31428,15.57808,1153
Podvelka,SI,46.58838,15.3279,343
Podlehnik,SI,46.33542,15.87909,378
Podčetrtek,SI,46.15678,15.59692,578
Pivka,SI,45.68292,14.19588,2088
Piran,SI,45.52778,13.57056,4192
Pesnica,SI,46.60694,15.67667,913
Osilnica,SI,45.52914,14.69838,87
Ormož,SI,46.4121,16.1522,2174
Oplotnica,SI,46.38733,15.44583,1352
Odranci,SI,46.58637,16.27966,1641
Novo Mesto,SI,45.80397,15.16886,24446
Nova Vas,SI,45.77272,14.5065,293
Nova Gorica,SI,45.95604,13.64837,13031
Naklo,SI,46.27348,14.3173,1716
Muta,SI,46.6116,15.16624,2300
Murska Sobota,SI,46.66264,16.16643,11107
Mozirje,SI,46.33829,14.96495,2052
Moravske Toplice,SI,46.68313,16.2208,735
Moravče,SI,46.13694,14.745,957
Mokronog,SI,45.93901,15.13938,637
Mislinja,SI,46.44141,15.20027,1862
Mirna Peč,SI,45.85944,15.08307,990
Mirna,SI,45.95166,15.0619,1398
Miren,SI,45.8954,13.60815,1460
Miklavž na Dravskem Polju,SI,46.50613,15.69704,3854
Mežica,SI,46.5203,14.85307,3254
Metlika,SI,45.64983,15.31333,3206
Mengeš,SI,46.16859,14.57442,6112
Medvode,SI,46.1422,14.41114,5380
Markovci,SI,46.39557,15.92831,495
Maribor,SI,46.55583,15.64593,96209
Makole,SI,46.31638,15.66632,221
Majšperk,SI,46.35034,15.73412,606
Lukovica pri Domžalah,SI,46.16988,14.69179,419
Luče,SI,46.35496,14.7476,413
Lovrenc na Pohorju,SI,46.54134,15.39166,1977
Ljutomer,SI,46.51765,16.19817,3460
Ljubno ob Savinji,SI,46.34358,14.83377,1104
Ljubljana,SI,46.05108,14.50513,272220
Litija,SI,46.06038,14.8218,6505
Lendava,SI,46.56494,16.45091,3129
Lenart v Slovenskih Goricah,SI,46.57676,15.83172,3285
Laško,SI,46.15463,15.23555,3456
Kuzma,SI,46.83509,16.08072,375
Krško,SI,45.95915,15.49167,6852
Križevci pri Ljutomeru,SI,46.56833,16.13861,490
Kranjska Gora,SI,46.45689,13.77824,1439
Kranj,SI,46.23887,14.35561,37966
Kozje,SI,46.07333,15.55989,634
Kostanjevica na Krki,SI,45.8456,15.42036,695
Koper,SI,45.5482,13.72963,25753
Komen,SI,45.81559,13.74827,650
Kočevje,SI,45.64323,14.86036,8113
Kobilje,SI,46.68519,16.39371,542
Kobarid,SI,46.24761,13.57907,1121
Kidričevo,SI,46.40315,15.79869,1253
Kanal,SI,46.08741,13.63488,1269
Kamnik,SI,46.22587,14.61207,13644
Juršinci,SI,46.48594,15.96818,381
Jurovski Dol,SI,46.60667,15.78464,385
Sveti Jurij,SI,46.5695,16.02347,209
Jesenice,SI,46.4324,14.06232,13255
Izola,SI,45.53661,13.66015,11223
Ivančna Gorica,SI,45.93695,14.80529,2205
Ilirska Bistrica,SI,45.56757,14.24571,4553
Ig,SI,45.95891,14.52811,2262
Idrija,SI,46.00295,14.02787,5955
Hrpelje,SI,45.60722,13.94278,792
Hrib-Loški Potok,SI,45.70688,14.61674,373
Hrastnik,SI,46.14655,15.08456,5621
Horjul,SI,46.02268,14.29743,1329
Hodoš,SI,46.82178,16.32592,228
Grosuplje,SI,45.95579,14.65891,7098
Sv. Trojica v Slov. Goricah,SI,46.57667,15.87694,754
Grad,SI,46.79762,16.09837,686
Gornji Petrovci,SI,46.80362,16.21898,419
Gornji Grad,SI,46.29541,14.8079,1048
Gornja Radgona,SI,46.67263,15.99219,3159
Gorišnica,SI,46.41475,16.0135,788
Gorenja Vas,SI,46.1074,14.14769,1192
Straža,SI,45.78115,15.07571,1996
Dravograd,SI,46.58846,15.01874,3289
Dragomer,SI,46.01609,14.3843,1446
Dornava,SI,46.43565,15.95293,1267
Domžale,SI,46.13774,14.59371,13204
Dol pri Ljubljani,SI,46.08859,14.60068,241
Dolenjske Toplice,SI,45.75657,15.05917,882
Dobrovo,SI,45.99743,13.52711,334
Dobrovnik,SI,46.65139,16.3525,972
Dobrova,SI,46.0458,14.39186,921
Dobrna,SI,46.33708,15.22615,548
Dobje pri Planini,SI,46.13747,15.39412,114
Divača,SI,45.6848,13.9705,1357
Destrnik,SI,46.49254,15.87893,172
Črnomelj,SI,45.57262,15.1919,5496
Črna na Koroškem,SI,46.47045,14.85009,2409
Črenšovci,SI,46.55794,16.3041,1178
Cerkvenjak,SI,46.56796,15.94374,135
Cerknica,SI,45.79703,14.36263,4018
Cerklje na Gorenjskem,SI,46.25007,14.4862,1710
Celje,SI,46.23092,15.26044,38059
Cankova,SI,46.72028,16.02245,446
Bukovica,SI,45.90083,13.66722,475
Brezovica pri Ljubljani,SI,46.0233,14.41499,3221
Breznica,SI,46.39385,14.15409,470
Brežice,SI,45.90726,15.59319,6843
Braslovče,SI,46.28805,15.03983,383
Bovec,SI,46.33808,13.55245,1631
Borovnica,SI,45.91752,14.36444,2162
Bohinjska Bistrica,SI,46.27216,13.9535,1767
Bled,SI,46.36859,14.11652,5181
Bistrica ob Sotli,SI,46.05755,15.66326,235
Benedikt,SI,46.60653,15.89102,955
Beltinci,SI,46.60541,16.24123,2394
Apače,SI,46.69779,15.90932,543
Ajdovščina,SI,45.88601,13.90946,6843
Razkrižje,SI,46.52183,16.27877,252
Cerkno,SI,46.12533,13.98266,1596
Leskova Dolina,SI,45.62139,14.46056,539
Logatec,SI,45.9168,14.22652,8942
Ankaran,SI,45.57902,13.73616,3278
Videm pri Ptuju,SI,46.36867,15.90628,471
Zreče,SI,46.38222,15.37917,2935
Selnica ob Dravi,SI,46.55176,15.49289,1348
Lucija,SI,45.50526,13.6024,6057
Cirkulane,SI,46.34408,15.99472,434
Komenda,SI,46.20484,14.53839,881
Nazarje,SI,46.319,14.95012,872
Kostel,SI,45.5084,14.9092,637
Vranov nad Topľou,SK,48.88836,21.68479,20595
Veľký Šariš,SK,49.04114,21.1993,6976
Veľké Kapušany,SK,48.55197,22.08036,8527
Trebišov,SK,48.62858,21.71954,22851
Tornaľa,SK,48.41915,20.32566,6766
Svit,SK,49.06014,20.20695,7700
Svidník,SK,49.30819,21.5703,9839
Stropkov,SK,49.20211,21.65216,9835
Stará Ľubovňa,SK,49.29859,20.6862,15667
Spišská Nová Ves,SK,48.94464,20.56153,34855
Spišská Belá,SK,49.18725,20.45948,6663
Sobrance,SK,48.74455,22.18136,5848
Snina,SK,48.98857,22.15099,22221
Smižany,SK,48.95446,20.52341,9023
Sečovce,SK,48.70074,21.66104,8531
Sabinov,SK,49.10309,21.0988,12290
Rožňava,SK,48.66009,20.53758,17122
Rimavská Sobota,SK,48.38284,20.02239,21434
Revúca,SK,48.68346,20.11734,11033
Prešov,SK,48.99923,21.2355,82927
Poprad,SK,49.06144,20.29798,49091
Moldava nad Bodvou,SK,48.61428,20.99957,10266
Michalovce,SK,48.75434,21.9195,35874
Medzilaborce,SK,49.27195,21.90073,5776
Lipany,SK,49.15376,20.96382,6450
Levoča,SK,49.02173,20.59212,13979
Lendak,SK,49.23441,20.35646,5422
Krompachy,SK,48.91447,20.87514,8615
Kráľovský Chlmec,SK,48.42336,21.97944,7391
Košice,SK,48.71441,21.25802,225044
Kežmarok,SK,49.13571,20.43352,15271
Jarovnice,SK,49.05801,21.05806,7247
Humenné,SK,48.93707,21.91625,30450
Gelnica,SK,48.85584,20.93713,5829
Dobšiná,SK,48.82073,20.36988,5143
Čaňa,SK,48.60994,21.32622,6109
Bardejov,SK,49.29175,21.27271,30267
Zvolen,SK,48.57442,19.15324,39844
Zlaté Moravce,SK,48.38553,18.40063,11803
Žilina,SK,49.22315,18.73941,81219
Žiar nad Hronom,SK,48.59184,18.84958,16955
Želiezovce,SK,48.05075,18.65421,6588
Žarnovica,SK,48.48123,18.71565,5699
Zákamenné,SK,49.38859,19.29294,5575
Vrútky,SK,49.11328,18.91714,7424
Vrbové,SK,48.61973,17.7226,5637
Vrakuňa,SK,48.1383,17.20866,20711
Vráble,SK,48.24371,18.30846,8432
Veľký Meder,SK,47.85798,17.76884,8301
Veľký Krtíš,SK,48.21059,19.35043,10552
Šenkvice,SK,48.29817,17.34959,5352
Tvrdošovce,SK,48.0945,18.06686,5075
Tvrdošín,SK,49.337,19.556,8786
Turzovka,SK,49.40429,18.62258,7043
Turčianske Teplice,SK,48.86225,18.86048,6213
Trstená,SK,49.36101,19.61249,7019
Trnava,SK,48.37773,17.58603,62806
Trenčín,SK,48.89452,18.04436,58278
Topoľčany,SK,48.56361,18.16712,24086
Svätý Jur,SK,48.25216,17.21539,5983
Šurany,SK,48.08613,18.18447,9326
Štúrovo,SK,47.79495,18.7175,9361
Stupava,SK,48.27474,17.03173,12744
Staré Mesto,SK,48.15039,17.09002,46080
Stará Turá,SK,48.77721,17.69433,8432
Slovenský Grob,SK,48.2576,17.27428,5041
Sládkovičovo,SK,48.20137,17.63852,5415
Skalité,SK,49.49664,18.89706,5231
Skalica,SK,48.8449,17.22635,15466
